Date,Open,High,Low,Close,Volume
2015-01-02,14.194813920570537,14.226376208496449,13.950212209035616,14.123800277709961,48951100
2015-01-05,14.037007465051238,14.052787104568912,13.642487882626721,13.713500022888184,105605500
2015-01-06,13.745063215383327,13.760844360911127,13.240078598276712,13.303201675415039,144912400
2015-01-07,13.524129431365434,13.55569171714309,13.311090022256742,13.36632251739502,104603800
2015-01-08,13.539914433918016,13.681941750458275,13.492572496728945,13.64249038696289,73388500
2015-01-09,13.713498750892319,13.713498750892319,13.3742132056548,13.397883415222168,84144600
2015-01-12,13.429446290147684,13.437336862007013,13.14539172310263,13.161172866821289,92762500
2015-01-13,13.271638978603693,13.326871481289489,12.877119382307637,12.979695320129395,100845400
2015-01-14,12.624626675767399,12.798214750769,12.443148028496708,12.65618896484375,164779800
2015-01-15,12.301117454652172,12.435254137482449,11.953939892331624,11.993391990661621,193241300
2015-01-16,11.961834815941305,12.151204053861797,11.8119176907092,12.13542366027832,149802000
2015-01-20,12.301120001507252,12.332681536208593,11.993394473804427,12.04073715209961,123402800
2015-01-21,12.056515834425706,12.285337116700953,11.95394067306284,12.159090995788574,101054200
2015-01-22,12.269561278945911,12.77454670239457,12.17487665314051,12.695642471313477,183042100
2015-01-23,12.656188062102295,12.774543627750985,12.411584854125977,12.411584854125977,103376900
2015-01-26,12.403694286423315,12.569392519824465,12.387913143963068,12.506269454956055,69969300
2015-01-27,12.26956143224778,12.458930686224654,12.214328168806297,12.332684516906738,86184200
2015-01-28,12.403692609315689,12.411582426992739,11.977611602821336,11.993391990661621,105359800
2015-01-29,12.080190644433207,12.222217190639302,11.993395849682695,12.174875259399414,76095800
2015-01-30,12.01706345051013,12.206433379905164,11.953940391540527,11.953940391540527,99844600
2015-02-02,12.048626462568492,12.222214509010374,11.930270155464012,12.198543548583984,101586700
2015-02-03,12.324793205149259,12.569395707919927,12.316902631917774,12.537834167480469,105159400
2015-02-04,12.4589262008667,12.624624426564813,12.427364669899738,12.4589262008667,83848100
2015-02-05,12.608844828803615,12.695639613955558,12.54572175914021,12.60095500946045,92264700
2015-02-06,12.861339291358917,13.216407559115375,12.798216210976985,13.01125717163086,160832300
2015-02-09,12.900790214538574,13.019145784310489,12.821885999699724,12.900790214538574,95532900
2015-02-10,13.066489180130867,13.113832617340057,12.90079166481738,12.956024169921875,100322800
2015-02-11,12.885011103502887,12.979696477242992,12.790325729762781,12.908682823181152,99924400
2015-02-12,12.948133691721576,13.200626005458405,12.916572904990923,13.153284072875977,116394100
2015-02-13,13.200624674404255,13.247968107185823,13.050708318847542,13.105940818786621,93632700
2015-02-17,13.034925136758787,13.16117126116065,12.916569583253604,13.121718406677246,93350600
2015-02-18,13.058595514461762,13.066486085461156,12.813993833370704,12.861335754394531,84057400
2015-02-19,12.790321350097656,12.924458039064126,12.687746943227975,12.790321350097656,83604300
2015-02-20,12.735094017756944,12.963916140689921,12.632519569355543,12.924463272094727,89763600
2015-02-23,12.877120237463737,12.877120237463737,12.703532145355885,12.78243637084961,87623700
2015-02-24,12.837669971131401,13.058600015372287,12.821888823693323,12.924463272094727,74109600
2015-02-25,12.916573303544437,13.01914774480022,12.877120437697638,13.01125717163086,57201000
2015-02-26,12.956023186205204,12.97180433074338,12.545722458049298,12.65618896484375,161100700
2015-02-27,12.451037794098966,12.529942011473718,12.324791648288471,12.474709510803223,130448200
2015-03-02,12.45892897936235,12.64829895988223,12.403696475974197,12.63251781463623,71402400
2015-03-03,12.648298392574661,12.742982249858162,12.593065139177435,12.65618896484375,65689800
2015-03-04,12.63244195660604,12.648271691816932,12.474140830300565,12.537461280822754,78441600
2015-03-05,12.600785897560627,12.687852111944949,12.46622970700264,12.664106369018555,69510000
2015-03-06,12.664104955449531,13.15483968673194,12.664104955449531,12.838235855102539,163207200
2015-03-09,12.909467820407253,12.9252983093311,12.759082704666264,12.798657417297363,72912700
2015-03-10,12.695764991332803,12.766999187465789,12.49788761138916,12.49788761138916,85633600
2015-03-11,12.600782558717775,12.790743922757292,12.561207085833036,12.751169204711914,85910100
2015-03-12,12.703677230129696,12.830318134491863,12.584951570999998,12.73533821105957,126376300
2015-03-13,12.7274229658271,12.782828172775716,12.61661179709054,12.73533821105957,88581900
2015-03-16,12.751166451998907,12.838231114839024,12.545374641295943,12.766995429992676,63406500
2015-03-17,12.719507720594633,12.759083946756975,12.632442287555476,12.73533821105957,67315000
2015-03-18,12.672021117356975,12.7432568336502,12.592870153733495,12.648275375366211,86387600
2015-03-19,12.632441927080544,12.640357172087144,12.355414390563965,12.355414390563965,109169200
2015-03-20,12.426650114989265,12.608696976370048,12.379160154517278,12.537461280822754,99867700
2015-03-23,12.521633148942477,12.569123873197594,12.442482948303223,12.442482948303223,73773500
2015-03-24,12.450395066125255,12.505801026332156,12.355414390563965,12.355414390563965,77011000
2015-03-25,12.371243682520483,12.387073416161392,12.189196839194986,12.197112083435059,88541500
2015-03-26,12.181282601888839,12.300008248590046,12.078386689156142,12.20502758026123,76741500
2015-03-27,12.25251822544934,12.260433470297963,12.086302612664046,12.117962837219238,73140800
2015-03-30,12.205030640641427,12.355416547827787,12.18920014786421,12.284181594848633,70835300
2015-03-31,12.26835130535331,12.284181798392833,12.173370611634535,12.181285858154297,61381700
2015-04-01,12.205027327675133,12.236687549796187,12.070471194950835,12.197112083435059,73153900
2015-04-02,12.212942399237312,12.363328263476223,12.212942399237312,12.300007820129395,50443500
2015-04-06,12.181283515223502,12.3474998859714,12.141708045076038,12.276264190673828,51189500
2015-04-07,12.292094776704001,12.387075458729015,12.22877432202066,12.236689567565918,50057800
2015-04-08,12.276264205015877,12.458310311131857,12.268348960009277,12.355414390563965,71732500
2015-04-09,12.371244143850737,12.47414005829102,12.2920932081769,12.434564590454102,44935600
2015-04-10,12.418737208755939,12.497888164234647,12.347502254632445,12.442482948303223,43817700
2015-04-13,12.489967853231242,12.553288290002975,12.458307634845376,12.50579833984375,49191200
2015-04-14,12.569126744319568,12.624531972907015,12.434570542173228,12.521636009216309,84385400
2015-04-15,12.426650844301625,12.545377262128195,12.339585408433624,12.37916088104248,124479100
2015-04-16,12.379161938262394,12.616613284515925,12.331671216108035,12.49788761138916,105591000
2015-04-17,12.434567349822727,12.466227580150164,12.268350951893813,12.315841674804688,88994300
2015-04-20,12.36332786779426,12.418733065239712,12.315837914223643,12.323752403259277,53649400
2015-04-21,12.347500592344952,12.379160819306273,12.212944439049497,12.268349647521973,64033100
2015-04-22,12.30792613287376,12.529547739842432,12.260435411103623,12.458312034606934,73092800
2015-04-23,12.442481240438317,12.505801694194087,12.410821013560433,12.41873550415039,50292200
2015-04-24,12.434566089791268,12.46622631691048,12.355415144573554,12.37916088104248,40766100
2015-04-27,12.371246889167848,12.474142826441883,12.315841674804688,12.315841674804688,73523400
2015-04-28,12.33167116461942,12.434567099824722,12.268350705237605,12.387076377868652,58080100
2015-04-29,12.347503525211865,12.695766859347737,12.323757783221103,12.648275375366211,134499400
2015-04-30,12.664101185022632,12.703675897354426,12.505800071177699,12.608695983886719,78313900
2015-05-01,12.664103013397614,12.782828677212473,12.600782558717775,12.751169204711914,78171400
2015-05-04,12.774916265894353,13.020284403184675,12.759087280971638,13.012369155883789,76592300
2015-05-05,12.996533932039963,13.146920556675283,12.925298241932628,12.941128730773926,106148700
2015-05-06,12.949047642494458,13.051942829746828,12.727425264986127,12.89364242553711,96426500
2015-05-07,12.84614778934002,12.925298726837427,12.73533738265079,12.854063034057617,73794800
2015-05-08,12.917383214817445,13.028193619213651,12.838232278957927,13.020279884338379,86333700
2015-05-11,13.020277640191553,13.13108802548872,13.004447153812452,13.051937103271484,56246000
2015-05-12,13.028195024578865,13.044025515394127,12.941130344452317,13.004450798034668,59627100
2015-05-13,13.01236760227637,13.075688063444282,12.949047141108458,13.036111831665039,47330600
2015-05-14,13.083603608658231,13.131093578199222,13.020283146043942,13.075688362121582,55395700
2015-05-15,13.075684866567947,13.075684866567947,12.90155250867068,12.941128730773926,54937800
2015-05-18,12.90946813058746,13.091515738228777,12.90946813058746,13.067770004272461,51059900
2015-05-19,13.131091040566698,13.281477676342448,13.1231757955597,13.27356243133545,89115500
2015-05-20,13.281481698845537,13.336886920996244,13.162754497460787,13.249820709228516,67684000
2015-05-21,13.226072812823586,13.257733797283835,13.10734714045532,13.241903305053711,52056600
2015-05-22,13.233985703564166,13.297306151536107,13.218156723830102,13.257731437683105,47032900
2015-05-26,13.241906403701497,13.241906403701497,13.004455003400587,13.059860229492188,100048200
2015-05-27,13.107349275310078,13.257735956632771,13.091520290180647,13.249820709228516,70026700
2015-05-28,13.23398790555744,13.241903151580765,13.12317748058852,13.194413185119629,60970000
2015-05-29,13.186501177609898,13.194416425577153,13.036114485590423,13.059860229492188,74266200
2015-06-01,13.123176774695528,13.170666738602188,13.036110582801042,13.099431037902832,62941600
2015-06-02,13.075686475694917,13.2656478361321,13.059855984905479,13.233986854553223,65513200
2015-06-03,13.233988148483416,13.511846629535372,13.233988148483416,13.440397262573242,89614900
2015-06-04,13.392764175035776,13.480089996943972,13.27368089334917,13.321314811706543,61025500
2015-06-05,13.527725885767872,13.773828442967952,13.472152972922778,13.646807670593262,119087400
2015-06-08,13.710317441695505,13.757949850647321,13.535662751860542,13.559479713439941,69749600
2015-06-09,13.53566203821546,13.773827098831651,13.495968618549545,13.742071151733398,82104900
2015-06-10,13.805587278646554,13.988181022056951,13.781771822615982,13.964364051818848,102643100
2015-06-11,13.988178866924573,14.035811285854612,13.84528009592716,13.884973526000977,77191500
2015-06-12,13.853219084783381,13.956422911499683,13.781769699284675,13.884973526000977,53149400
2015-06-15,13.75794825453971,13.892907992751855,13.694437878569687,13.869091033935547,68053400
2015-06-16,13.861152563808266,13.940540915278662,13.789704713112457,13.932601928710938,47291200
2015-06-17,13.964360377000185,13.972299364990352,13.734134267906718,13.78970718383789,88712100
2015-06-18,13.773823453313884,13.813516862474145,13.670618166766808,13.797638893127441,97599900
2015-06-19,13.718255377777123,13.805581201796599,13.591234620833461,13.630928039550781,83395400
2015-06-22,13.781765213356017,13.916724951568165,13.773826227083914,13.869091033935547,58477700
2015-06-23,13.94053998498917,14.067560733182626,13.94053998498917,14.027867317199707,63865700
2015-06-24,13.916729481425866,14.043750274710833,13.853219084783381,13.884973526000977,59079500
2015-06-25,13.94848240101985,13.988177340970688,13.773829207857556,13.78970718383789,59772200
2015-06-26,13.87703212199159,13.908788071889687,13.773828313236839,13.821460723876953,63080800
