Date,Open,High,Low,Close,Volume
2015-01-02,46.044752742851806,46.622347640828366,45.96329647266296,46.27431106567383,12600000
2015-01-05,45.95589836068709,46.11880809652817,44.600768223935034,44.837730407714844,20100600
2015-01-06,44.90437903137463,44.9858353168401,43.20861600155856,43.67513656616211,29074100
2015-01-07,44.34897980201532,44.34897980201532,43.44556003165632,43.741764068603516,23843200
2015-01-08,44.40824170375418,45.0969139981705,44.40824170375418,44.71925354003906,16971100
2015-01-09,44.96362028663908,45.015455590245494,43.90469424185866,43.94171905517578,15396200
2015-01-12,43.89729019032761,43.986153137338796,43.1493787475971,43.564064025878906,15455200
2015-01-13,43.8824763549748,44.20830148622737,43.22342508466792,43.57146453857422,21644700
2015-01-14,43.57145495899076,43.57145495899076,40.927843801559405,42.0682258605957,49602300
2015-01-15,41.26848640833177,41.92013385884552,40.35766243905173,40.72051239013672,42458100
2015-01-16,40.47614662264837,41.46842695199211,40.46133613118803,41.41659164428711,29368900
2015-01-20,41.4980500672953,41.757226619138116,41.03893328287011,41.25368118286133,23477700
2015-01-21,41.06114061411048,41.779430953791575,40.86860708608817,41.386962890625,21842400
2015-01-22,41.74981855917004,42.7495026720103,41.4388039036296,42.64583206176758,31423500
2015-01-23,42.74208262218475,42.853157023239426,41.95714386060027,41.971954345703125,15458300
2015-01-26,41.77203678682852,42.201532583474155,41.61653085693098,42.03861999511719,12577700
2015-01-27,41.505457896819834,41.920143244503535,41.290709976154375,41.61653518676758,15220500
2015-01-28,41.927533879251,41.971965346204705,40.54278564453125,40.54278564453125,24354400
2015-01-29,40.92784732774423,41.386961158346345,40.490947816825724,41.22404861450195,20393300
2015-01-30,40.72050885719455,41.09816644103273,40.261392171195894,40.268798828125,26943700
2015-02-02,40.37986428671134,41.2092345401524,40.187333621512245,41.07594299316406,20308900
2015-02-03,41.40177857363794,42.04601937556063,41.37215759256254,42.001590728759766,18812500
2015-02-04,41.7053778028613,42.26075836965169,41.67575682801102,41.74980926513672,14934100
2015-02-05,42.105265797189354,42.238557401333686,41.809061604688054,42.03861999511719,11293900
2015-02-06,42.764310353598525,43.490007402439716,42.608804448449426,42.86798095703125,25214000
2015-02-09,42.519938908648975,43.023484230069315,42.37924350185667,42.81614303588867,14372400
2015-02-10,43.26043716462488,43.47518496977841,42.98645024155976,43.29005813598633,16367300
2015-02-11,42.993856098299084,43.438159361223704,42.830943583648136,43.223411560058594,13061900
2015-02-12,43.638101923880626,44.215696800092935,43.35670831696188,44.11202621459961,23211300
2015-02-13,44.03056743386019,44.59335461556925,43.94170734062613,44.186073303222656,16479100
2015-02-17,43.95652358572917,44.534118504638656,43.92690260916668,44.50449752807617,15308800
2015-02-18,44.5044944815671,44.5044944815671,43.77879755433381,43.963924407958984,14278100
2015-02-19,43.80101706760506,44.045383058710286,43.5418377636193,43.86025619506836,11256500
2015-02-20,43.660307165566984,44.34897914010131,43.20859728712931,44.28233337402344,15379000
2015-02-23,44.060196824243555,44.08241114559326,43.54184100252535,43.949119567871094,16814000
2015-02-24,44.615584825959616,45.35609245792575,44.48969988443534,45.03767395019531,22937700
2015-02-25,44.99322646518737,45.37088680500036,44.985822634419726,45.274620056152344,18307900
2015-02-26,45.19317482586409,45.68931635275376,45.1043147109033,45.60045623779297,15444800
2015-02-27,45.26721766981266,45.85221636271221,45.26721766981266,45.378292083740234,15225900
2015-03-02,45.37830754307928,45.785589007333,45.19318063198668,45.74115753173828,13047300
2015-03-03,45.652285734651414,45.90405838236581,45.54120848646703,45.88924789428711,13706900
2015-03-04,45.64488625311957,46.037354362056,45.43013837943985,46.00773620605469,16625500
2015-03-05,46.05956675512824,46.08178107603899,45.615260563229846,45.91146469116211,10931300
2015-03-06,46.02994916888715,46.555708851133886,45.022858449488695,45.08950424194336,22719200
2015-03-09,45.05248289661244,45.63748458375642,45.022861914394745,45.54121780395508,13001500
2015-03-10,44.99324635091564,45.1783732748534,44.400840759277344,44.400840759277344,16357700
2015-03-11,44.52672090052497,44.91178517525797,44.400833144933316,44.608177185058594,13015600
2015-03-12,44.911797868529916,45.50420352600563,44.911797868529916,45.44496154785156,18159600
2015-03-13,45.467163615516526,45.807796402437404,44.7488704052082,45.17095947265625,16506200
2015-03-16,45.541208044650894,45.852219816851076,45.35608118268077,45.800384521484375,15182900
2015-03-17,45.42273184857384,45.65969403138226,45.111717218130266,45.6226692199707,11718300
2015-03-18,45.459758077384265,45.948492947766496,45.23760637717636,45.726341247558594,15697900
2015-03-19,45.59305211147385,45.65229407461124,44.993239946363076,45.31906509399414,11523800
2015-03-20,45.407922774829494,45.985517760332456,45.282037847142796,45.726341247558594,18368300
2015-03-23,45.726330002887536,45.9706987903914,45.25980956980561,45.274620056152344,15112900
2015-03-24,45.14874040074548,45.34867775241991,44.763676185462685,44.771080017089844,12128700
2015-03-25,44.82292442360182,44.90438071211615,44.12684829188253,44.141658782958984,14950900
2015-03-26,44.030582710595574,44.274951582789114,43.59368309879304,44.08982467651367,14039600
2015-03-27,44.052788921220625,44.26753393231813,43.68993903210463,44.09721755981445,11755800
2015-03-30,45.082106834276615,45.51159980534011,44.88216942841838,45.1413459777832,20656500
2015-03-31,44.96361398257039,45.12652370328762,44.74145948419017,44.85994338989258,17346700
2015-04-01,45.03140018492913,45.150668802319316,44.5245078501238,44.68850326538086,18100600
2015-04-02,44.777955618590035,45.247577060425314,44.72577577434036,45.113399505615234,12697800
2015-04-06,44.666137568532044,45.2848454640746,44.464874091049225,45.07612609863281,12025200
2015-04-07,45.58300991431077,45.843909072409794,45.359378814697266,45.359378814697266,11505500
2015-04-08,45.515924515047544,45.88863925048282,45.42647093115988,45.50846862792969,11734000
2015-04-09,45.67245440103141,45.90353851201736,45.34446652662727,45.82154083251953,11728500
2015-04-10,45.732090417153096,46.05262527167306,45.620277718526566,45.99299240112305,9869700
2015-04-13,45.948279138060926,46.41790057254616,45.84391945119492,46.26881408691406,15468700
2015-04-14,46.93224278187454,47.4167731164479,46.76825021802147,46.991878509521484,33775400
2015-04-15,47.02168437539713,48.0652865942313,46.96950170522687,47.864017486572266,28732200
2015-04-16,47.767123237771685,47.90875097404779,47.45404137229894,47.56585693359375,16640500
2015-04-17,47.14841466973275,47.26023022930953,46.58188951539365,46.84278869628906,20221200
2015-04-20,47.12604794931413,47.34967620235888,47.06641223192218,47.14095687866211,12755300
2015-04-21,47.20804260148623,47.4093060257656,46.31352680327441,46.44770431518555,14985100
2015-04-22,46.70116309885395,47.073877879072775,46.23899472399917,46.917335510253906,14484700
2015-04-23,46.805508536212,47.11858749138211,46.66387514294122,46.81296157836914,12851300
2015-04-24,46.68624802674037,46.842787531384744,46.470072800181356,46.663883209228516,9597500
2015-04-27,46.73842876658763,47.0738725998832,46.44771172559406,46.47007369995117,11146400
2015-04-28,46.58188627573794,46.79805864905083,46.045176176836755,46.78314971923828,12307800
2015-04-29,46.63406496113816,47.62548459878984,46.559520313909154,47.40930938720703,17601200
2015-04-30,47.39439324843247,47.618021455510195,46.902407211839765,47.155853271484375,16840900
2015-05-01,47.48384442340267,47.61056603266141,47.20803639344951,47.41675567626953,11640100
2015-05-04,47.4689467344928,48.35600958364983,47.43912887457762,48.24419403076172,14972500
2015-05-05,48.087654889628375,48.691450917674416,47.92365950246147,48.00565719604492,17692400
2015-05-06,48.10255091192822,48.505083408798114,47.275123949558,47.6478385925293,18087900
2015-05-07,47.46149614387347,48.154745824528085,47.14841711059097,48.080204010009766,15039900
2015-05-08,48.430551648219264,48.937443895131004,48.15474070791388,48.818172454833984,16802600
2015-05-11,48.64673665552298,48.92999785245425,48.51255910178155,48.78836441040039,13798800
2015-05-12,48.683993954054415,48.85544522425729,48.274011182380455,48.72126770019531,12762200
2015-05-13,48.76598859506447,48.92252808214793,48.49763356372859,48.84053039550781,11874100
2015-05-14,49.07162700054143,49.332526196882135,48.98217341014922,49.23562240600586,11855500
2015-05-15,49.295255555867854,49.31762322025907,48.780913018395836,49.1088981628418,11152100
2015-05-18,49.04925481932244,49.600870960696106,49.04925481932244,49.511417388916016,10510900
2015-05-19,49.7723143304142,50.08539897421488,49.623230737880164,49.95122146606445,14282700
2015-05-20,49.90650324972684,49.96613897524601,49.496520432928094,49.556156158447266,12446000
2015-05-21,49.302698384041676,49.70523092881091,49.205794612720766,49.68286895751953,12934500
2015-05-22,49.66794888919531,49.81703815152686,49.4368676415487,49.548683166503906,9296900
2015-05-26,49.34742498965729,49.41451659432683,48.68399326539521,48.99707794189453,15571300
2015-05-27,49.161056771615705,49.68286065901538,49.06415301648058,49.548683166503906,10963700
2015-05-28,49.46668351446727,49.496501365740336,49.00451535049516,49.347412109375,11797400
2015-05-29,49.33252428478473,49.36234214709308,48.72127232540286,49.03435134887695,14310700
2015-06-01,49.19088873758757,49.690330800727395,49.17598265066459,49.25798034667969,11899300
2015-06-02,49.071621479991656,49.48906014717499,48.88526411968834,49.21324920654297,12784200
2015-06-03,49.518882713301736,50.04068109686991,49.39961126152853,49.72014617919922,12927300
2015-06-04,49.429416536843306,49.98103833005536,49.205791152480444,49.44432830810547,13863300
2015-06-05,50.21957932493606,50.56992635593913,49.95122429344554,50.2568473815918,20801100
2015-06-08,50.28666514777433,50.353756749112364,49.80213491473229,49.86177062988281,14558700
2015-06-09,49.90650205365841,50.14503926284247,49.548699083470154,50.07795333862305,13263500
2015-06-10,50.38357263669038,51.061916150430726,50.29412474454017,50.88301467895508,17478900
2015-06-11,50.95756604332994,51.196103279100264,50.80102651552845,51.07683181762695,13739900
2015-06-12,50.92028089025273,51.091732155943575,50.59229581898007,50.87555694580078,11804700
2015-06-15,50.37611673160471,50.84573517373074,50.16739742399314,50.681739807128906,14082300
2015-06-16,50.51774939402779,51.07682146016751,50.40593953053997,50.96501159667969,11692800
2015-06-17,50.99483681514455,51.19610028564242,50.71902584199653,50.7935676574707,14521900
2015-06-18,50.9501064067472,51.3004591900789,50.61466539859075,51.2706413269043,16759600
2015-06-19,51.03210532286287,51.188644842872066,50.62957269119235,50.748844146728516,21606400
2015-06-22,51.33773737067301,51.65081643025745,51.24828377343044,51.404823303222656,14306700
2015-06-23,51.69553661565288,52.045889403668106,51.57627084853601,51.993709564208984,15736900
2015-06-24,51.81480755905591,52.00861513960688,51.36755098421965,51.44954299926758,16995000
2015-06-25,51.67316141909747,51.7849769570948,51.16626924239414,51.17372512817383,13314300
2015-06-26,51.38992681171413,51.650826076761035,51.263199436824976,51.397377014160156,14489200
2015-06-29,50.4506698453974,50.88302032938562,50.06304899962663,50.09286117553711,19934400
2015-06-30,50.60719963895224,50.77119501083368,50.06303938189994,50.51029586791992,20677400
2015-07-01,51.1105306633723,51.31310951169958,50.855425224515464,51.07301330566406,13964400
2015-07-02,50.982984487295305,51.118038985877185,50.412759470479486,50.66035461425781,12822900
2015-07-06,50.1801754379493,50.61535179608183,49.925075608639126,50.51781463623047,13527100
2015-07-07,50.33773012529443,50.435272994025965,48.994695337967215,50.120147705078125,22421500
2015-07-08,49.519899566711494,49.63995055577153,48.92716068800658,49.092227935791016,17707200
2015-07-09,49.88754859469784,50.045111233712156,49.51239781865998,49.60243606567383,14984700
2015-07-10,50.43527007136416,50.5703245765651,50.142652930819864,50.30772018432617,12356100
2015-07-13,50.93798134971569,51.12555677248658,50.78041868150986,51.08803939819336,16175600
2015-07-14,51.005490322013216,51.84582420388235,50.84042310254742,51.80080795288086,20185100
2015-07-15,51.943358073845566,52.09341603415881,51.658239935168446,51.91334533691406,16891600
2015-07-16,52.24349988848181,52.48359617859106,52.078438340063705,52.19097900390625,18035700
2015-07-17,52.03340172497824,52.13844346460491,51.71077188916903,51.92835998535156,14040700
2015-07-20,52.14596740906937,52.34854634647799,51.90587109745476,51.96589660644531,11512900
2015-07-21,51.89085862554982,52.17597115752055,51.67327048627744,51.8458366394043,11659900
2015-07-22,51.980887486140595,52.7386936109849,51.92086199174088,52.58113098144531,15493000
