Date,Open,High,Low,Close,Volume,sma_20,sma_200,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_width,rsi_norm,close_over_sma20,close_over_sma200,bb_position,target
2015-10-16,28.263500213623047,28.54700088500977,28.015499114990234,28.538000106811523,86316000,26.798299980163574,21.66781497478485,66.0285178178674,0.5181549980463949,0.35407025249481394,28.561212535300843,25.035387425026304,13.1568984334245,0.6602851781786739,1.0649183018301793,1.3170686633618391,0.9934164549393909,1
2015-10-19,28.538000106811523,28.950000762939453,28.36899948120117,28.65749931335449,87508000,26.86019992828369,21.733972473144533,66.74533727742505,0.587496905620494,0.40075558311994997,28.78547412037308,24.9349257361943,14.335516468454005,0.6674533727742505,1.0669131052586935,1.3185578176637969,0.9667645243611486,1
2015-10-20,28.600000381469727,28.649999618530277,27.763999938964844,28.04400062561035,86924000,26.91639995574951,21.798644976615904,59.77220551092138,0.5861894232944529,0.43784235115485054,28.909791174009147,24.923008737489877,14.811722381423703,0.5977220551092138,1.041892700053299,1.2865020121981912,0.7828347640773975,1
2015-10-21,28.193500518798828,28.262500762939453,27.625999450683597,27.78849983215332,66872000,26.96564998626709,21.86376497745514,57.096844782716396,0.5581029915291076,0.46189447922970195,28.99381876887622,24.937481203657956,15.042610014162658,0.5709684478271639,1.0305147417661094,1.2709841996933045,0.7028553671030473,1
2015-10-22,28.13500022888184,28.457500457763672,27.833499908447266,28.195499420166016,155588000,27.04104995727539,21.930137476921082,60.15620204633352,0.5622050079472523,0.48195658497321203,29.133359788843897,24.948740125706884,15.475063541351663,0.6015620204633352,1.0426924792016081,1.2856964280246075,0.7758791851647489,1
2015-10-23,30.88400077819824,30.97249984741211,29.76799964904785,29.951499938964844,213854000,27.22799997329712,22.004779977798464,70.07210878257955,0.6990917572622628,0.5253836194310222,29.635239862409215,24.820760084185025,17.68209116698185,0.7007210878257955,1.1000257076663251,1.3611360790330171,1.0656893560932728,1
2015-10-26,30.114999771118164,30.49250030517578,29.81450080871582,30.430500030517575,85394000,27.489375019073485,22.082699975967408,72.11102726138961,0.8365831863108504,0.5876235328069879,30.08795383326879,24.89079620487818,18.90605961315806,0.721110272613896,1.1069913379043137,1.3780244292425778,1.0659102959235929,1
2015-10-27,30.43000030517578,30.73550033569336,30.276500701904297,30.550500869750977,75742000,27.776725101470948,22.16259997844696,72.6143882596511,0.944343396401031,0.6589675055257965,30.39467164585121,25.158778557090685,18.849929463006617,0.726143882596511,1.099859711976382,1.378470978110024,1.0297617276094257,1
2015-10-28,30.614999771118164,30.861499786376957,30.475000381469727,30.854999542236328,78524000,28.03975009918213,22.24318997383118,73.9015907890049,1.042299655713812,0.7356339355633996,30.781947863706954,25.297552334657304,19.559359515153524,0.739015907890049,1.1004020875042078,1.3871661204412151,1.0133199143173455,1
2015-10-29,30.88500022888184,31.37700080871582,30.769500732421875,31.32749938964844,77920000,28.304325103759766,22.326509971618652,75.80223426032104,1.1448602494907298,0.8174791983488657,31.23664576705656,25.37200444046297,20.719947587849642,0.7580223426032104,1.1068096227274855,1.4031525495687325,1.0154917611380423,1
2015-10-30,31.300500869750977,31.535999298095703,31.263999938964844,31.295000076293945,77488000,28.537725067138673,22.411247472763062,75.3955200384454,1.2095746127863514,0.895898281236363,31.637200232532933,25.438249901744413,21.72194986182217,0.753955200384454,1.096618598808014,1.3963970597499102,0.9447970804767749,1
2015-11-02,31.35650062561035,31.43149948120117,31.02050018310547,31.417499542236328,56330000,28.749400043487547,22.495649971961974,75.91997592288412,1.2562644603690813,0.9679715170629067,32.02348419340092,25.47531589357418,22.776712870257132,0.7591997592288412,1.0928053974939618,1.3966033247047465,0.9074573799239973,1
2015-11-03,31.47649955749512,31.49449920654297,31.100000381469727,31.265499114990234,64938000,28.96897497177124,22.579617466926575,73.81741352605361,1.2664030309698866,1.0276578198443027,32.29906516261692,25.638884780925554,22.990735392541037,0.7381741352605361,1.0792752986758019,1.3846779805187701,0.8448141058659722,1
2015-11-04,31.38800048828125,32.29650115966797,31.36750030517578,32.04750061035156,96810000,29.216499996185302,22.665542469024658,77.3004466274305,1.3222962978116541,1.086585515437773,32.68623084773829,25.746769144632317,23.751858381435255,0.7730044662743051,1.0968973222164151,1.4139304476894186,0.9079568034649084,1
2015-11-05,32.35499954223633,32.849998474121094,32.15449905395508,32.782501220703125,94476000,29.52272500991821,22.751874976158142,79.99424343964024,1.4096509424842552,1.1511986008470694,33.114107280690064,25.93134273914636,24.32961232112091,0.7999424343964024,1.1104158308452146,1.4408703131085308,0.953833087793844,1
2015-11-06,32.75,33.112998962402344,32.599998474121094,32.96849822998047,81844000,29.821649932861327,22.838619966506958,80.62097615330867,1.4768641612158646,1.2163317129208284,33.51384892077583,26.12945094494683,24.761869287761712,0.8062097615330868,1.105522273388755,1.4435416097088647,0.9261482530355988,0
2015-11-09,32.932498931884766,33.097999572753906,32.39250183105469,32.77450180053711,80976000,30.084899997711183,22.925077476501464,77.88048447332085,1.4972182309649078,1.2725090165296442,33.830536233862276,26.339263761560087,24.90043999771352,0.7788048447332084,1.0894003903297185,1.4296353778577826,0.8590313678711209,0
2015-11-10,32.550498962402344,33.0,32.362998962402344,32.98400115966797,69790000,30.36185007095337,23.013309984207154,78.72166968213313,1.5128150352748513,1.3205702202786858,34.10486065454888,26.618839487357857,24.65601124337533,0.7872166968213312,1.0863633501445673,1.4332575879916094,0.850272999521655,0
2015-11-11,33.162498474121094,33.79800033569336,33.162498474121094,33.662498474121094,107746000,30.682899951934814,23.105644974708557,81.21346730534243,1.561919838262952,1.368840143875539,34.40168688510643,26.9641130187632,24.240126839360983,0.8121346730534243,1.097109416869131,1.456894993018722,0.9006143099525591,0
2015-11-12,33.650001525878906,33.78200149536133,33.21099853515625,33.279998779296875,85694000,30.940799903869628,23.194099969863892,75.82279822889478,1.5520798098116657,1.4054880770627645,34.62870841667614,27.252891391063116,23.83848203190947,0.7582279822889478,1.0756024046790946,1.4348476044570644,0.817144374284804,0
2015-11-13,33.17850112915039,33.349998474121094,32.022499084472656,32.11750030517578,125222000,31.119774913787843,23.266054973602294,62.290222051627204,1.433947945598728,1.4111800507699572,34.668686912706406,27.57086291486928,22.808082698221515,0.6229022205162721,1.0320608164471616,1.3804446151965322,0.640567784111295,1
2015-11-16,32.04600143432617,32.4995002746582,31.114500045776367,32.390499114990234,148718000,31.30642490386963,23.336889972686766,63.918822034345496,1.3468308864359138,1.3983102179031486,34.70727939553557,27.905570412203687,21.726239914705687,0.6391882203434549,1.0346278508149491,1.387952685764886,0.6593826218935878,1
2015-11-17,32.532501220703125,32.662498474121094,32.04999923706055,32.165000915527344,86404000,31.512474918365477,23.406827478408815,61.554077208345454,1.2452398197678782,1.3676961382760946,34.58081860166973,28.44413123506122,19.47383498917773,0.6155407720834546,1.0207069104807625,1.3741717430607518,0.6063319602547212,1
2015-11-18,32.32550048828125,33.24399948120117,32.31850051879883,33.176998138427734,89396000,31.781899833679198,23.48152497291565,67.3856440000861,1.2321840352334874,1.3405937176675733,34.40961809110053,29.154181576257866,16.535941974348226,0.673856440000861,1.0438960009329006,1.4128979347250723,0.7654581214725795,1
2015-11-19,33.2495002746582,33.643001556396484,32.95000076293945,33.063499450683594,94104000,32.025299835205075,23.553369970321654,66.17333263956868,1.1988591345362636,1.3122468010413115,34.12862456711545,29.9219751032947,13.13539447083155,0.6617333263956868,1.032418107584343,1.4037693753524505,0.746799650032061,1
2015-11-20,33.39699935913086,33.44350051879883,32.878501892089844,33.42250061035156,77922000,32.19884986877442,23.626912469863893,68.12661350302204,1.1877259386411652,1.2873426285612823,34.15685938625459,30.240840351294242,12.1619842041563,0.6812661350302204,1.0380029332278669,1.4145945075549728,0.8124731342347875,0
2015-11-23,33.57500076293945,34.13850021362305,33.50600051879883,33.949501037597656,87702000,32.37479991912842,23.70401997566223,70.79282633736338,1.2075079310547636,1.2713756890599788,34.29769129997978,30.45190853827706,11.878939086293684,0.7079282633736338,1.0486397173852133,1.4322254652356363,0.9094617964775618,1
2015-11-24,33.707000732421875,33.790000915527344,33.06050109863281,33.557498931884766,90868000,32.52514982223511,23.778557472229004,66.34702381665889,1.177975045668898,1.2526955603817629,34.31992916124555,30.730370483224668,11.036255628765637,0.6634702381665889,1.0317400262655798,1.4112504078969716,0.7875977807441357,1
2015-11-25,33.75,33.98500061035156,33.5620002746582,33.766998291015625,53958000,32.670749759674074,23.85360746383667,67.52095633160422,1.1581247276970394,1.2337813938448183,34.36986501207348,30.971634507274665,10.40144633899188,0.6752095633160422,1.033554434453006,1.4155929388126378,0.8225939293386607,0
2015-11-27,34.040000915527344,34.04949951171875,33.60499954223633,33.66299819946289,39336000,32.787524700164795,23.9276299571991,66.2848114220823,1.1210781780772976,1.211240750691314,34.42107732434551,31.15397207598408,9.964476666776283,0.662848114220823,1.0267014209612992,1.4068672183445696,0.7679661145710492,0
2015-11-30,33.79499816894531,34.06449890136719,33.22999954223633,33.2400016784668,113864000,32.88477478027344,23.998372468948364,61.36404724029335,1.0455339716794967,1.1780993948889507,34.37678181653354,31.392767744013344,9.074150856919386,0.6136404724029335,1.0108021691061253,1.3850939984149437,0.6190433052795036,1
2015-12-01,33.6875,34.04999923706055,33.393001556396484,33.952999114990234,95024000,33.01154975891113,24.07427996635437,65.95225185913267,1.0313092867123856,1.1487413732536376,34.41134929328743,31.61175022453483,8.480665370752174,0.6595225185913267,1.0285187869989343,1.4103432859650267,0.8362800647374771,0
2015-12-02,34.04999923706055,34.24100112915039,33.712501525878906,33.800498962402344,85470000,33.138299751281735,24.14993995666504,64.19623885071792,0.9962465237913989,1.11824240336119,34.325702839153266,31.950896663410205,7.16634888804519,0.6419623885071792,1.0199828964096143,1.3996100620976446,0.7788434769475074,0
2015-12-03,33.97200012207031,34.13949966430664,33.07400131225586,33.3125,101294000,33.20154972076416,24.221752452850343,58.800938098487904,0.918493769245238,1.0782926765379997,34.27952210013601,32.12357734139231,6.4935064082125615,0.5880093809848791,1.0033417198946726,1.375313370279279,0.5514624870539305,0
2015-12-04,33.29999923706055,33.73899841308594,33.06999969482422,33.63199996948242,90696000,33.244024658203124,24.29399744987488,61.10571289420169,0.8725963805510304,1.0371534173406058,34.319545519781585,32.16850379662466,6.470461219039381,0.6110571289420169,1.0116705277194398,1.3843748867955707,0.6803662416691277,0
2015-12-07,33.73699951171875,33.77299880981445,33.025001525878906,33.49150085449219,74656000,33.27017478942871,24.36641995429993,59.52863004876718,0.8154848630785594,0.9928197064881966,34.34305676674686,32.197292812110554,6.44951211773647,0.5952863004876717,1.0066523866034454,1.3744941159721726,0.6031455787973624,0
2015-12-08,33.15650177001953,33.9995002746582,32.989498138427734,33.86650085449219,73038000,33.324774742126465,24.441104955673218,62.32364380178207,0.7913606273029359,0.9525278906511445,34.402333896283295,32.247215587969634,6.4670153811702615,0.6232364380178207,1.0162559572137457,1.3856370616595697,0.7513672266974583,0
2015-12-09,33.900001525878906,33.95000076293945,32.78400039672852,33.239498138427734,103164000,33.33754959106445,24.510959949493408,55.43063637993062,0.7134242073675736,0.9047071539944305,34.404653164562816,32.27044601756609,6.40181169034921,0.5543063637993062,0.997058828443018,1.3561075619608578,0.4540571997546274,1
2015-12-10,33.27949905395508,33.42649841308594,32.97800064086914,33.11600112915039,69110000,33.31022472381592,24.58033995628357,54.160042933530306,0.634381106024378,0.8506419444004201,34.37061230954471,32.24983713808713,6.366739309150573,0.5416004293353031,0.9941692499442472,1.347255619248863,0.40841858331826714,1
