Date,Open,High,Low,Close,Volume,sma_20,sma_200,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_width,rsi_norm,close_over_sma20,close_over_sma200,bb_position,target
2015-10-16,40.80243396380755,41.25367352426036,40.69830277609407,41.227638244628906,26450300,39.51509437561035,38.53808437347412,66.6669491231543,0.7318464926277031,0.5761953817026463,42.15759263091486,36.87259612030584,13.374627073827877,0.666669491231543,1.043338979599542,1.0697895060141083,0.8240387889719168,1
2015-10-19,41.14953542841423,41.548711015244216,40.802430396294405,41.323089599609375,29387600,39.66738777160644,38.545861377716065,67.302065944691,0.7550932875678669,0.6119749628756904,42.357615921628216,36.97715962158467,13.563928966088435,0.6730206594469099,1.0417396234290999,1.0720499717123682,0.8077251697015979,1
2015-10-20,41.16688604171617,41.48796237697324,40.802425306909846,41.453250885009766,30802200,39.835300254821775,38.55611770629883,68.19208273102973,0.775084773178925,0.6445969249363374,42.531210232911164,37.139390276732385,13.535281325075838,0.6819208273102972,1.0406160018837098,1.0751406871609803,0.8000750476346848,1
2015-10-21,41.58342774788554,41.64417453401901,40.880538009972845,40.95863723754883,25144300,39.979784393310545,38.566792507171634,61.35746480919468,0.7424583837812548,0.6641692167053209,42.58992033849238,37.369648448128714,13.057278746198348,0.6135746480919468,1.0244836949246297,1.0620182435428722,0.6875099352670101,1
2015-10-22,41.24500251316967,42.47723451165975,40.86318587251139,41.67888641357422,56637100,40.158545303344724,38.578602199554446,66.60612505157363,0.7658911083089777,0.6845135950260522,42.71948555080684,37.59760505588261,12.754148478823598,0.6660612505157363,1.0378584706877534,1.0803627927726105,0.7968326011776632,1
2015-10-23,45.38423333163977,46.92018199213865,45.34084562467491,45.87886047363281,135227100,40.54600315093994,38.605628643035885,81.9781435259105,1.1105626424785626,0.7697234045165543,43.963470334533355,37.12853596734652,16.85723335477121,0.819781435259105,1.131526091556801,1.188398222908072,1.2802353374883695,0
2015-10-26,45.58382807616874,47.13713277606798,45.55779610910724,47.07638931274414,64633300,41.0215404510498,38.64034364700317,84.21001803235131,1.4634778243071693,0.9084742884746774,45.208092586705796,36.83498831539381,20.411481819663617,0.8421001803235132,1.1476016940153544,1.2183222215311547,1.2231307129948832,0
2015-10-27,46.85076408550107,47.18051331905451,46.49497957857342,46.590431213378906,50999900,41.46627140045166,38.675137748718264,79.88646324693659,1.6845346246587738,1.0636863557114968,46.01890706931851,36.91363573158481,21.958259159116295,0.7988646324693659,1.1235741637689525,1.204661028386976,1.0627684912246282,1
2015-10-28,46.46027787095388,46.84209442138672,45.8701956410218,46.84209442138672,47000800,41.888007164001465,38.712210731506346,80.44636308221381,1.8586059962322068,1.222670283815639,46.77918060065213,36.9968337273508,23.353574293952757,0.8044636308221381,1.1182698245344742,1.2100082515634731,1.0064313626933732,1
2015-10-29,46.460267917636905,46.711921260957126,46.18258261130768,46.30406951904297,30202100,42.267654991149904,38.74829446792602,75.60110020543495,1.9308866399135098,1.364313555035213,47.2904866332845,37.244823349015306,23.76678641474806,0.7560110020543495,1.0954965334305444,1.194996325770448,0.9018066715628232,1
2015-10-30,46.26937306679175,46.85077914169948,45.66193502041404,45.679290771484375,46619800,42.57441082000732,38.78329540252685,70.30557263181174,1.9156724676088501,1.4745853375499405,47.64361424465751,37.50520739535713,23.813381451507865,0.7030557263181174,1.0729283128450942,1.177808391406271,0.8062492951435767,1
2015-11-02,45.86151143402609,46.30407471647471,45.66192530459116,46.19994354248047,30285000,42.86120834350586,38.817667903900144,72.06182061621625,1.923455061152083,1.564359282270369,48.067544576702836,37.65487211030888,24.29393119984598,0.7206182061621625,1.077896431948832,1.1901782367981617,0.8206415269230933,1
2015-11-03,45.93093887334693,47.197878762208006,45.90490690489397,46.98961639404297,36596900,43.18228282928467,38.855350952148434,74.52299798161707,1.9706266646379191,1.645612758743879,48.572151804804136,37.7924138537652,24.963335064186346,0.7452299798161707,1.088168881200887,1.2093473676743296,0.8531935175095194,0
2015-11-04,47.01564069988221,47.6230785768595,46.911509532771,47.20655059814453,37087800,43.51203441619873,38.89611722946167,75.17011820391836,2.002432482344183,1.7169767034639398,49.03769490837336,37.9863739240241,25.398309071558963,0.7517011820391837,1.0849079164308255,1.2136571452532583,0.8343053909281911,0
2015-11-05,47.28466013967981,47.46689054953603,46.85945253974444,47.18920516967773,31468500,43.812715721130374,38.93165143966675,75.00606876978311,2.0031481459988143,1.7742109919709148,49.45042794510089,38.17500349715986,25.73550683255872,0.7500606876978311,1.077066426788945,1.2121038647129545,0.7994556403740457,0
2015-11-06,46.93755332354552,47.709866018899575,46.82474259975992,47.65779876708984,32851200,44.15157909393311,38.969315967559815,76.49826335705121,2.018261637875078,1.8230211211517475,49.857880630103566,38.44527755776265,25.84868606411662,0.7649826335705121,1.079413233798438,1.2229570261577798,0.8072234836287481,0
2015-11-09,47.33671215075769,47.61439746064003,46.47762425776859,46.99828338623047,32513100,44.46223945617676,39.00440582275391,70.15030974945537,1.9544916465656996,1.849315226234538,50.077389892152674,38.84708902020085,25.25806394214742,0.7015030974945538,1.0570381510484488,1.2049480666313135,0.7258215482354164,0
2015-11-10,46.92019329025745,46.97226053731469,46.22597988084749,46.43424224853516,55283700,44.74947032928467,39.055173053741456,65.1695304867622,1.8372612589537027,1.846904432778371,50.146797708092734,39.352142950476605,24.122419054761323,0.651695304867622,1.0376489801298934,1.1889396107562964,0.656074645931757,0
2015-11-11,46.59912426293491,47.03300809534534,46.39085856685868,46.55573654174805,36516300,45.05188808441162,39.112798805236814,65.73389823188994,1.7341684913777726,1.8243572444982514,50.1331057273948,39.970670441428446,22.55717955022323,0.6573389823188994,1.0333803647589361,1.1902941738732002,0.6479811103361356,1
2015-11-12,46.40820989875856,46.842093689857954,46.15655650545596,46.26936721801758,35361100,45.32566909790039,39.16550567626953,63.13707370871809,1.6107909241032843,1.781643980419258,50.03619417086425,40.61514402493653,20.78524229963134,0.6313707370871809,1.0208203902755162,1.1813805648385205,0.6001691006310063,1
2015-11-13,46.05241891308514,46.24332881388543,45.58382368944997,45.85283279418945,36848200,45.55692882537842,39.222976188659665,59.45772785564241,1.462543178906465,1.7178238201166995,49.8780318274454,41.235825823311444,18.970124253239025,0.5945772785564241,1.0064952571747152,1.1690299219936973,0.5342394023782224,1
2015-11-16,46.06110032247438,46.763989876361286,45.86151088515778,46.65985870361328,32165200,45.823767280578615,39.28073974609375,63.85294508828359,1.3941056370805782,1.6530801835094753,49.70259855495832,41.94493600619891,16.92934258604121,0.6385294508828359,1.0182458028366652,1.1878559061060794,0.6077762042083633,1
2015-11-17,46.45018372320334,46.76468616945436,46.17062673377625,46.27546310424805,31551300,46.064877891540526,39.3352205657959,60.48918065105108,1.2939352002353743,1.5812511868546553,49.38652174043058,42.74323404265047,14.421589727040393,0.6048918065105108,1.0045714918251458,1.1764383785987222,0.5316989452041779,1
2015-11-18,46.30168149876732,47.157825398268535,46.28420876621632,47.04425430297852,29710000,46.36915874481201,39.392524814605714,64.51541501325883,1.262036461292574,1.517408241742239,48.744041355797066,43.99427613382696,10.243371565375947,0.6451541501325884,1.0145591504448428,1.194243185081037,0.6421324058384711,0
